wallet,sushi_grants,uniswap_grants,sushi_unlimited_grants,uniswap_unlimited_grants,sushi_ever_unlimited,uniswap_ever_unlimited,is_bot
0x9f89451c98b93ac49cf18e49f487e84f59f70abc,4,6,3,6,True,True,False
0x9fa506e93d5601865933a4c9cf16a6c2a0817252,4,6,4,6,True,True,False
0x9fb6e3f621dee26fa7822e5a34a9c9f94beebf18,4,4,4,4,True,True,False
0x9fe73defbe4a4773b1fa8bd5af3bd39d652e9848,3,6,3,6,True,True,False
0xa01d99bccf25c74227b04109b02d0c8ceef8b813,2,1,0,1,False,True,False
0xa02054f221261cf210450bf011e7ffcf03dc2404,1,2,0,0,False,False,False
0xa03f4e895da985962f2664e746d8f8b5f53e7676,2,93,0,3,False,True,False
0xa059bd1e2394c2ba2c37e1b2fe0c4b93eeed4503,4,1,0,1,False,True,False
0xa09d79348036f9f318ee8793b9b780c8cf1bfbe2,1,2,0,1,False,True,False
0xa0c7b9ecd07a25e508d53d27469f435cb1579d15,3,4,3,4,True,True,False
0xa132b604a022edc0bd479689a0837f2b502ae52c,4,6,4,6,True,True,False
0xa15a9be3e483368247f4dcac0be0079140fe83f1,3,6,2,6,True,True,False
0xa19e793d895610ff4efeffad94317eea58359c17,3,6,3,6,True,True,False
0xa1b2409436a52f1e0a3ca258e89146b3e4703b5a,4,6,4,6,True,True,False
0xa245d26941a9b4346f72f9e78fd4166376c1dc22,3,6,3,6,True,True,False
0xa28f5ec217b33aa642bc0c5f92325e6f82d76a9c,5,1,0,1,False,True,False
0xa292e6c82352877c3ced69a86b87363e9bee7ade,4,5,3,5,True,True,False
0xa43ebc0f73cdf2559ecce570761d3e1d60517cbf,2,10,2,8,True,True,False
0xa47b39206e1bc80908ab06841e33ef018871c92f,3,9,3,9,True,True,False
0xa4a6c701e73ce31570dca443f07260d929d24283,7,7,0,3,False,True,False
0xa4b15ce7a1c3ea1569db8ad58b925c1af8a7cd94,1,2,0,2,False,True,False
0xa4c79494df50737f5db1cc2fa7e94f79838abdb1,14,1,0,1,False,True,False
0xa507892dd00982aa1056221c0245b731327c69f9,5,6,5,6,True,True,False
0xa53b31f1fff0d7aed6117da00bf18dae8f4a493d,3,6,3,6,True,True,False
0xa5998cb4de83fdc5d899a7eecddb98ac809d9500,1,4,0,1,False,True,False
0xa5b711150ff4f0bdd7eb97494eb4f6778ae0ec4e,5,6,0,0,False,False,False
0xa5f13eb5192ebcca8ef05ad33f771a05b169767a,39,3,0,2,False,True,False
0xa63833f83cfbe64114cb531b2a3da617580b0dbb,1,7,0,7,False,True,False
0xa649a83a041c62894c82d6efdcf855877f1daaf4,5,5,5,5,True,True,False
0xa65edadf32e5730ba78415138e10751f317e4de2,11,1,0,1,False,True,False
0xa6d98926e96dd631f715cd35c17b02b7abd13cab,3,6,3,6,True,True,False
0xa70b6446e007710288e896b69f69b4a5f41ca981,4,6,4,6,True,True,False
0xa752c48d605d1bc6b747fffbeb8bd9335f9de291,2,5,2,5,True,True,False
0xa7bd971ac55340d4a92e9f830c4601b74e3a2493,11,2,0,2,False,True,False
0xa80c2c911af2594cdb032cd863d22c88d8c0acce,1,1,0,1,False,True,False
0xa83881130f10a77027fc9346e494b47029389d36,15,2,0,2,False,True,False
0xa8cfb71568340507731b4acfecfc9ed23adc0ac4,2,2,2,2,True,True,False
0xa8d70d963cc2784aa405e288c4ca70d68c76397f,97,3,0,0,False,False,False
0xa907e98df2e4a7319b8cc641a5993705f57e2d0f,2,4,0,4,False,True,False
0xa9308cc5ac6e28d09ec0724e739bbe884e705747,3,2,0,2,False,True,False
0xa9d52ae9febcbe822ab0290a153eef50e4e61cba,53,1,0,1,False,True,False
0xaa1066b0a4e79832e49ec9ec987670e089b747ab,2,45,0,2,False,True,False
0xaa174ff3893ddb5cdc5af98c42c64f474b4e9996,4,6,4,6,True,True,False
0xaa1d4f4ce8dfd9fea7425294b9f3c18f5d2dd1b2,9,1,0,1,False,True,False
0xaa6bbd2e89c3172a33791582ca9592658d0ea31a,3,6,3,6,True,True,False
0xaa7e98d0eccc9d3d03ceee614f7254fa135d614c,1,1,0,1,False,True,False
0xab22d5e90be9a6a81399b60b82260647c495a5cc,3,6,3,6,True,True,False
0xab2ff94fbf95dec40bb1aecaa83d7ac1c59ed046,5,6,3,6,True,True,False
0xaba8ed258f73a7ba96d160f833f5cee95f3670c4,3,6,3,6,True,True,False
0xac3e29d9339c5692a750fcc2a3543218bd553d05,5,5,3,5,True,True,False
0xac5c7590e70b5a6fdc28452d54155b824dc879a6,1,1,0,1,False,True,False
0xaccb4bc68ee3bd627458a64bf67d07aa442c29b2,3,6,3,6,True,True,False
0xad04f7b32d3e5e61d5da4a828f35a8bf5847eab1,4,4,4,4,True,True,False
0xad0e460a03e87cf34894b6048cfa7618fea1fed4,8,3,0,3,False,True,False
0xada3af1395fe165987fb21a092e67477da4755fe,1,1,0,1,False,True,False
0xadbccb76e01b02e5446f00fbc4a509ea03d52242,3,4,3,4,True,True,False
0xadd5616ceda5cf0eb226d8e78272ffb81406c770,3,6,3,6,True,True,False
0xae1164d79b3f23aced6332441eb8c77678f17fc7,43,3,0,2,False,True,False
0xae33eaf2643b50a89187c7c073b5575a367cc159,1,1,0,1,False,True,False
0xae543109b66df80e334e8839c6cca79d3e3df1ca,1,2,0,2,False,True,False
0xae5f45437338523267412846ea92283971f85e61,7,1,0,1,False,True,False
0xaeccfb33ef27e6adb1058b8428aeb91c92fb4a5b,3,6,3,6,True,True,False
0xaedaeca27aa4cb3b231b1670926adac35a57cc4a,3,6,2,6,True,True,False
0xaefaf5b8ce24180b6cec4874f500422657febb97,3,6,3,6,True,True,False
0xaf4609c5b3bc84bf706ee9583297d381d8ec3b06,3,6,2,6,True,True,False
0xaf62f6b7d1fb855b731879142ce0beed0476096c,3,3,0,3,False,True,False
0xafe998bbaa8ff9c668f935658952a669e8f0c91f,1,1,0,1,False,True,False
0xaffa806b90d348a6a09dd75286806d4c0b40d8d0,2,6,2,6,True,True,False
0xb009c9fde205f12c9420c350af48d4699d70b0c8,8,1,0,1,False,True,False
0xb046107fdb27de1ca5ce907fb8903e3e890771fb,9,1,0,1,False,True,False
0xb06d36faa8b3ab27059b60162a5cec9745a3839d,3,6,3,6,True,True,False
0xb0e523bc86cfa6d07a146c73649309b630b44724,20,3,0,1,False,True,False
0xb100981fccf7de0f76477c1b120b849afd485a64,2,2,0,2,False,True,False
0xb13c9ea41df3c8ace61e0c32e0af8943600a88a5,2,5,2,5,True,True,False
0xb1dadf1e56d5976910f286f251826794b68cdeef,2,1,0,1,False,True,False
0xb1fe90784de761932a5906f4ed260df7c793efbb,1,1,0,1,False,True,False
0xb25744f4afe8fad15ad8a3327563d54d67197427,2,3,0,1,False,True,False
0xb258bd9e5997aab2a5a26dae52488b4c6d2cf212,3,2,0,2,False,True,False
0xb25a92bb80dfe3c24b0994e6e31bb809cd365ea6,12,1,0,1,False,True,False
0xb2db2eb8cbd39fea66f3d43089d68e901fd4b539,2,2,0,2,False,True,False
0xb2e2eaf51d9ae52f76dc833bbe010e665d5ca39a,4,6,3,6,True,True,False
0xb3039d1fc0b6ca7bae0abb667afdf04942f9fc8c,6,7,2,7,True,True,False
0xb359818256b079974b054a367edccf964d2152cb,39,3,0,1,False,True,False
0xb36d767dba0b90cc20cf262e8cb81b61058f9d9c,4,6,3,6,True,True,False
0xb3a37159e3e07681fc709c09f68639e0fba963f8,3,5,3,5,True,True,False
0xb438aa8792a8e0091745cf9c172817316eb21927,3,6,2,6,True,True,False
0xb45e855ea12b7e06c17ffaca85b0b81d8844edb9,1,6,0,0,False,False,False
0xb5213c774ae427d06bd7a2542f9c78edb24d3d90,3,2,0,2,False,True,False
0xb56c2fa6724b1c729260bac3720c5e68f8a90e66,3,5,3,5,True,True,False
0xb58ef610ef81ddc1a793cf16a103ad25dd880d70,18,1,0,1,False,True,False
0xb62f1541d881c2449746e0855b7c6ae84f69e6f0,1,11,0,2,False,True,False
0xb6aed8de1692f1ff87cd3d9855302a2cb8c90cb7,3,5,3,5,True,True,False
0xb6d6123c7c901279efed624701b01d492085bab7,5,36,0,0,False,False,False
0xb6f4ae08901ceb98eb6535e4a1f12ecb14359b79,3,18,1,16,True,True,False
0xb73a4198731a897285b672b04f195b352ec1319e,1,2,0,2,False,True,False
0xb77786f1e54b8e37eeb588618636e29027246021,13,2,0,2,False,True,False
0xb793c129b1b1d7df87088ff9e7d0f55a09bf5b1f,3,5,3,5,True,True,False
0xb7de6b6eebf7401afea5a49d6405c9048fef2d40,6,4,0,1,False,True,False
0xb852cad1d6179e51d9304d55e78dff2274691c07,3,6,3,6,True,True,False
0xb8ec2b2712bb282b3673af2b71ba279f3193e1d8,251,1,0,1,False,True,True
0xb90001ce1bb77e17ff36ddc22dd902cad4058640,1,5,0,1,False,True,False
0xb963095058c6510e806f8e1a2815f524caf15a09,5,1,0,1,False,True,False
0xb963c5937923a48efe1ea841fe47c00235ab521c,3,16,0,0,False,False,False
0xb96e18c7fb117b869c3239ba458b7b2cb95fa9ed,45,6,0,2,False,True,False
0xb99ec004feb925052ff37c89da8d1fba472ceca2,4,6,4,6,True,True,False
0xb9b09b9bbb1f33c27495cf7f8be8bd27d6becc98,1,1,1,1,True,True,False
0xba1237de74adedff0deee87e8cf9c318e11d5361,4,5,4,5,True,True,False
0xba7a4d2d9c2c9e36811c9b99e12ac3a937d32600,2,6,2,6,True,True,False
0xbaf3e76c064cc7c0b2bc8329b4d9d11b16b0651a,2,1,0,1,False,True,False
0xbb02cbbf1f0b05ecb22718a68db4af64a3680554,11,1,0,1,False,True,False
0xbb259a2b7059a4d34670cefe9641c3dc5f4504f3,4,6,4,6,True,True,False
0xbb323cd5544dfc50764625000e2a5f43e2f44250,3,8,0,3,False,True,False
0xbb78fb32e3943ff0040a50fe60e16786fd58bc2a,3,3,3,3,True,True,False
0xbbd85ec856a65ae5adb5f510757c2776b857c3f2,1,1,0,1,False,True,False
0xbbf1fe0d5a78aec86311aa98f403f17788e34bdc,1,11,0,3,False,True,False
0xbc03bb939fe78f6fb169d9afff491bfb948bf9e2,3,5,3,5,True,True,False
0xbc82a96210555a04bdadb29cd442f18687f1fb9a,1,2,0,2,False,True,False
0xbced8cb7dec823364325a81d6a12a36e5c1aff10,4,5,4,5,True,True,False
0xbd2a6cdd741598f5d9db49fad0a52c07ae81ecc1,2,1,0,1,False,True,False
0xbd3a72a0233ee52ae2ad82a09ba312626133160e,3,6,2,6,True,True,False
0xbd60d0bbfaad226c8e56abc47b1480f604b656a2,28,3,2,3,True,True,False
0xbddb2cabad6def7df5a54c268060938bc9e5e2a5,18,1,0,1,False,True,False
0xbe13d3bff04b340b837fd71c30f1b48e6d89833e,3,6,3,6,True,True,False
0xbea5a22a9b99eeaccdaebb471d4bb2cfc80c5628,6,1,0,1,False,True,False
0xbea67eb7aeea9be523631c03e58daae272056a4a,5,6,5,6,True,True,False
0xbeff7ee360ddbbe8e171023b68f6537f5b5697b7,1,1,0,1,False,True,False
0xbf0129d52591dd99ca4c05fd690b7d898ce07d3e,6,1,0,1,False,True,False
0xbf1ccb3707e8e1b8daa543bf74142083e1b5ddf2,1,2,0,2,False,True,False
0xbf3fb727e8e3ba33510b2807dc2c4e13262df214,5,6,5,6,True,True,False
0xbf5a624680b609052103f5fc401d9a5ba701ad6f,2,1,0,1,False,True,False
0xbfc99250beb9d51e8dc57f92761127faaaa8d535,3,5,0,2,False,True,False
0xbfff982ddfc57f764f9c0946101ca950df8e77ad,5,1,0,1,False,True,False
0xc0101590f36562f353b33122da9191d1bef3777e,3,6,3,6,True,True,False
0xc0334cb52dc47abae92553212f8e64a7a4f15d9a,3,7,3,7,True,True,False
0xc0a9a3d0e05f4414d25a4f313f4f52211ea3a9c8,5,6,3,6,True,True,False
0xc11887126ecd47cc0071fa6fb6cdb56cc0ee42b2,3,6,3,6,True,True,False
0xc1bc42c15e746ea720a3d666fa1fd3c61444722a,7,1,0,1,False,True,False
0xc24ee79395a91b050896cc73e0789221288413cd,4,29,0,1,False,True,False
0xc2b3818115b1676e8caeb87f24f43b8169690e03,4,5,4,5,True,True,False
0xc2c3c819d56b777313f743557168fd4838305b18,9,1,0,1,False,True,False
0xc2e6022ecf5dcd7bc911794aac91fe1dcb6b4778,2,1,0,1,False,True,False
0xc316f72724738d41db330c931911c04d312b8a13,2,3,0,2,False,True,False
0xc3336edd3a41a9750af35d4e86f2ccafae25e4b3,3,6,2,6,True,True,False
0xc37080c08ecb568938f6c8cd774a3200d07965a0,5,5,0,2,False,True,False
0xc3805091d3d05d34064b8c5fa9d3586fc9e8c43d,6,1,0,1,False,True,False
0xc3de28ff28c425d37dddf3a144db52423d143487,4,6,4,6,True,True,False
0xc44b3724fbf15fca037b50da6912b8cfc11616d7,1,5,0,0,False,False,False
0xc45a74fb8c5c85e002825848621a1df703f7eb0e,3,9,3,9,True,True,False
0xc515362b940a06f6f4502eab929af7af6da532b9,1,1,0,0,False,False,False
0xc52665aabb407eb6fc9fa3bcd3f0ea7c829aab75,7,1,0,1,False,True,False
0xc56eeecf51ff5509d50ef91e79177c54d11cfb57,1,2,0,2,False,True,False
0xc6090f59ef37b0d4e79b03befebbff3e55d407f8,4,6,4,6,True,True,False
0xc609d35d1d3217220a0d59bc2c9eae41e5b8f67d,19,2,0,2,False,True,False
0xc619bd84e70721fc2e23d54631e86bc5b4527f80,4,5,3,5,True,True,False
0xc62629936236bef2d44fb5aedb3ca5fdd11f35f3,1,1,0,1,False,True,False
0xc62c5ae1ed54dda634d6b4ae939dfff05a34b0c2,2,2,0,2,False,True,False
0xc6368c8f10fad47f817342b1a332d876dc5569fd,4,5,4,5,True,True,False
0xc66cd4124913859727422b6d2340e3e73cd70eb1,1,2,0,2,False,True,False
0xc6763a02a9571060fd3d9e031242eea9688dcf03,4,6,4,6,True,True,False
0xc7d77f3231b295c8c80a2ca5f07c0d8552b6c583,4,7,4,7,True,True,False
0xc7df65338cfab4cf873a8fbae2c85fe05c975c5e,7,2,0,1,False,True,False
0xc7e830939760fe252970f5c3bb4ed00055887573,18,2,0,2,False,True,False
0xc96c905271fbb5b6113b6aa434ca3d474601a769,4,6,3,6,True,True,False
0xc9705c60f6bbbef941b8a6a67606908e188d45f9,2,4,0,2,False,True,False
0xc993a0cbed311ce805ff219235ee156ae6e482ec,4,6,4,6,True,True,False
0xc99e1d0fc73d39436eeed0094896a73b6ae8e3c4,4,12,3,12,True,True,False
0xc9f9f8910d9115177434ae6fe2d4dda96819297e,1,1,0,1,False,True,False
0xca2d8dba4710cbb1b87ae7aeffac53013be03387,2,5,0,4,False,True,False
0xca6868f11a099295fe7f3bdd705d2d7a1c2214b7,12,3,0,0,False,False,False
0xca6886946b7a93b987682148fefcf416dc5f6f86,2,1,1,1,True,True,True
0xcaaef30cf6e70a0118e59cd3fb88164de6d144b5,1,4,0,4,False,True,False
0xcb2dcc2a7e2f7d76643dea486c63beaee81acfa1,15,4,0,4,False,True,False
0xcb413e381f49439ce1eaa6abfe123207d17e71a2,3,5,3,5,True,True,False
0xcb88f06f0e5f6b8170d9f8a1fb8704e7512e1f55,2,5,0,4,False,True,False
0xcb8ef2c7dd84fbdf3691bcbc3fa5a0fe58d43e99,4,6,4,6,True,True,False
0xcb97c8512aea92d968114ed81943a9393cceb795,8,13,0,3,False,True,False
0xcba66d18af3f5faefa28a880ba2d39dbadb7d54c,4,5,4,5,True,True,False
0xcbae9eefdec9ec1b72f484ee4437e9c706c36423,4,6,2,6,True,True,False
0xcbd4fa94fa3ac5782155bc8b414b83220ee1a8d6,1,2,0,2,False,True,False
0xcd08878b08f1f55cc16c51492cf362c6824f302b,3,5,3,5,True,True,False
0xcd24fab27b0dc57cdb480c07b4cf4a254a70f842,1,3,0,1,False,True,False
0xcd88431107b72b1a1aa13de27ab894e27c7d1a61,1,2,0,2,False,True,False
0xcdacb9bc54e2167adf1b59593c2768ba1fcbe13c,4,6,4,6,True,True,False
0xce739a31c391a43256f5fd2c00c042de8f206bdf,3,5,3,5,True,True,False
0xce7f48c919d302739dec6849627f764aafe54b60,10,1,0,1,False,True,False
0xce820d21b4f82beac6e1d67f60dbf6c97ad4c21b,4,5,4,5,True,True,False
0xceb736cc895b75797627bfe7e755675ada8e03b2,3,6,3,6,True,True,False
0xcf09fa453e762ef52feb934bfe445e91805804e9,1,1,0,1,False,True,False
0xcf377f051489c2b0164fff5f6f10c884486d8adf,2,6,2,6,True,True,False
0xcf4d11423fb2e75d92b704f678b6be1fa427c022,2,3,0,3,False,True,False
0xcf6e7983381c4c2d2575ff9263671aceac6cec1c,1,1,0,0,False,False,False
0xcfccedf7e377b884e5c65ffad4bcbbc6bc17fe44,4,6,4,6,True,True,False
0xd033394dfedcf35336327473373780e7f3fef15c,2,2,0,2,False,True,False
0xd073a6d71f4f18a83c11e6eb56a36258628c142a,3,1,0,1,False,True,False
0xd0ddeeaee246ac70059f25b066dddb6111521a7a,4,1,0,0,False,False,False
0xd11184d5ddcd844bd6a31a8b87d6cc41dd113544,1,2,0,2,False,True,False
0xd13995d324fd4896884f54d86d47df346ed1d31f,3,2,0,2,False,True,False
0xd164bde670eb5f5d9e34e7258082385fe831a7be,1,2,0,2,False,True,False
0xd1e2a06086755bf39f92874464ff3d744067e8dc,2,1,0,1,False,True,False
0xd1f388cb00532c42423997b5ce5e464d4742b95d,4,6,4,6,True,True,False
0xd1f8ff4d4513701263cdd1209f21e5173cdc3604,2,4,0,1,False,True,False
0xd23fa0f700d02f8ee3b286ddd72b5a2c3d3fdb0c,3,5,3,5,True,True,False
0xd2b28804256414436447d93599ac16a1d4935222,2,1,0,1,False,True,False
0xd32595e505a6ff8b25dfed439be61d141e350577,3,6,3,6,True,True,False
0xd3bbc545ab408fc3ff42d3d639a1e4e1165f586f,5,6,0,6,False,True,False
0xd3f711c95273a523c22b991c5e5944cef650014d,3,5,3,5,True,True,False
0xd489bde5e98029af7dd2f98b9cf6f9cfcb5ca5a2,1,1,0,1,False,True,False
0xd4a6d01caf3848db120dcd82ec35c9d8acd8a567,3,6,3,6,True,True,False
0xd4ca3159b6749f7f988bdba8d191aee5c64f8c79,3,3,0,0,False,False,False
0xd4e96478fa2b615e5038b7be2dc66da2a5f0a049,3,5,3,5,True,True,False
0xd503d4ddc4895b3f134a2abc60f69212936d3341,3,6,3,6,True,True,False
0xd50cfc6c4f0937b863a97515d0a9ed6076d8ce88,1,1,0,1,False,True,False
0xd52562cf4f57d72c8e49ee3be5f55adfeecc7cd5,4,7,4,7,True,True,False
0xd5957d7a6e4c671adf58a2411ef424119001552a,5,6,5,6,True,True,False
0xd5faf1568c14b68ddc20efb08c995623550a7c91,3,5,3,5,True,True,False
0xd6543bb616fbb87d660a8e02b0d17faa6d07c4c9,35,5,0,5,False,True,False
0xd69bb3402f7fb5ee221c72424c415d337fb8942e,3,3,0,3,False,True,False
0xd6d56571d25b3b664d08cd4016c80747982542fb,4,6,4,6,True,True,False
0xd74405f8ba4a00f54721e54893ef1eaea39d747b,7,1,0,1,False,True,False
0xd78402167144144ed5f40e9d6d3736960819f9c1,4,5,2,5,True,True,False
0xd7f9675595ad19ce4790c4b3e0eeaf8d3418ef86,2,1,0,1,False,True,False
0xd815165da9e8e17ba543dee72a74ae6ffe99236b,4,1,0,1,False,True,False
0xd8332d6e2780c47189d7acdcc8530791811eba7f,3,5,3,5,True,True,False
0xd88c3c619fec42182da6a8d3252c6c68b8891a78,1,2,0,2,False,True,False
0xd94637aa5fc91c9ad058cdc3db2505ac7e3e9f54,30,15,0,0,False,False,False
0xd9809f7154b2fb9f724ff72dcbdc1ac0c1a84ae1,8,1,0,1,False,True,False
0xd98656735e2ba24aa705b41d026ea64069231e20,4,21,0,18,False,True,False
0xd9df7441f87c197887cf438eebe3368637e76a78,1,4,0,2,False,True,False
0xd9ef3059f4cb6176d5912c836cf7691c7c3f4fe9,2,6,1,1,True,True,False
0xd9fda1fc3c6c6df45da4471d5e3d805a1c8da61e,3,6,3,6,True,True,False
0xd9fed0a2739032a750c3a6ae2c37095be0841c27,5,20,0,7,False,True,False
0xdaf96eaad46e4de937873a1935022f034b2db51e,5,2,2,1,True,True,False
0xdb1c47f1334949ad07f4b9813e8ce1732bb79bb5,1,1,0,1,False,True,False
0xdb68d289caeaeeaa6a343dbce5b4c85777744230,1,7,0,2,False,True,False
0xdbe2be84304d5d85807ee04bb027e2b7ffa42f4c,2,5,2,5,True,True,False
0xdbe8296cd50d016d4f936b7923ccb9de9ea96542,10,1,0,1,False,True,False
0xdcbd33b276389e0b82701f1e46ff5a61c700a1ea,1,3,0,0,False,False,False
0xdcccf2e6e44cdf3ff88000de61d84ad5f80a95e1,1,1,0,1,False,True,False
0xdcfa951514cb02e1b3e9960000a35ead33bccd39,1,5,0,0,False,False,False
0xdd0ce4d6a0e196e9b4cbf61238016667960df569,4,5,4,5,True,True,False
0xdd0dd9ff92313541c1ac969814fc2afb0a822761,3,5,3,5,True,True,False
0xdd3ee96f4f5c8510ac4f4776aeef80a7eea395c0,4,6,4,6,True,True,False
0xdd420d4babdf500bd9c477cff6ded29fc303b934,21,1,0,0,False,False,False
0xdd4696b24ab450c2aceff4778bd94687007734a7,2,2,0,2,False,True,False
0xddf900406235f25426b3ea231b0afbb9c8abf04a,2,8,0,6,False,True,False
0xde811919dd85e420e3987b5034086d5a3df82bb3,3,1,0,1,False,True,False
0xde86d8a83e8af3c40768ed3c7a50cd2f960d77bd,1,1,0,0,False,False,False
0xde8b50871e5b835adfac4c07aef57357396e6153,4,1,0,1,False,True,False
0xdebcf8e1300ba1bb65658d8a9098d0637bc03653,2,1,1,1,True,True,False
0xdefd7cbad6b912482a445bc3b1592eaa278860a8,4,6,3,6,True,True,False
0xdf1629025f0e5ff68665d08eac4b2f0d1c2caa69,16,1,0,1,False,True,False
0xdf3d42c29a0daf9791e459e87c44e8fc229066a9,1,1,0,0,False,False,False
0xdf7a9b126a4de3b728886d2014495241d2e38129,1,1,0,1,False,True,False
0xdf800c8b695b8472d9a3b96e4f4ac1feb22835e2,1,1,0,1,False,True,False
0xdf96a15249a139a9360c303ea95ec0567b1421b8,1,3,0,3,False,True,False
0xdfd809a90e052094f528c0bb975d7bc09dfae3c0,4,6,4,6,True,True,False
0xe06aa6737585694486ea72f62c9bf6707c5b071d,1,1,0,1,False,True,False
0xe06b1cf899266f9322ecee91626e0c86c5b3fd41,2,8,1,8,True,True,False
0xe07841fcfcd0c9ad9b59094c266c3e72e86f5cfe,3,6,3,6,True,True,False
0xe083fda8c8822f2e5a820b994776f114a6c7bb84,3,3,3,3,True,True,False
0xe15140d392e99916e4d3b1b7b9343092660d52d7,3,1,0,1,False,True,False
0xe19733ccde0d0bb770d4c59cf36d2d9edb8f8484,2,2,0,1,False,True,False
0xe1ac9552aa61846d0a7003feeeca6c06f63d0ce6,4,5,4,5,True,True,False
0xe1b016428ddc4db7a8a63b60aad08f9a863aa956,6,5,3,5,True,True,False
0xe1cf62a31c1561a40472eeef42966a056ba64864,51,15,0,1,False,True,False
0xe2293f78de83fe963d77b90a24f1e0436997fd0f,3,12,0,0,False,False,False
0xe27141ca33967be5df82b5cd33d93adf6e04d31c,3,1,2,1,True,True,False
0xe2ac816e5ee3fd20f3d91c466e553df9e28b9d5d,4,2,0,1,False,True,False
0xe2ae4c323711ae25da4d8d9c3dce1405dbcf7f23,2,1,0,1,False,True,False
0xe2b57b5d7f49d33d1cfaaa8f3846e745af0a7675,4,1,0,1,False,True,False
0xe2f65cbc8c71d51602022e96c14fc87186da9a63,1,2,0,1,False,True,False
0xe2fff2a7db7666e52e889c62c80cd6d7a2fac6da,2,4,0,4,False,True,False
0xe314faf5dfedd47235c180e5db502578fb45e067,3,7,3,7,True,True,False
0xe35c31e6a98bec760680b6c80e6929948dc4e99c,5,2,2,2,True,True,False
0xe3744abff429a2a54afa1cdb6698f5ecb24e67dd,3,2,0,2,False,True,False
0xe3be068ee3aaa5c689ebb12a0df203cf08c575bc,4,6,4,6,True,True,False
0xe3cc8f7b756bbb3b5fa2d64e8bbdc1f54653273f,4,6,2,6,True,True,False
0xe3da01cd56bbdbc0e908978b272a6e050f63f715,16,1,0,1,False,True,False
0xe3eec27817759d76323cdff7091b675b23b711cf,1,3,0,0,False,False,False
0xe433ac59cd2469f0ceea3d82b4276940d47046b2,3,5,3,5,True,True,False
0xe45ba505cde42e44bb2e907a25719c77c192d5c4,3,1,0,1,False,True,False
0xe4e77e5cff7198e7e9498b72ff1bc8de6f2ce055,15,3,0,1,False,True,False
0xe5791fb23ac9e759656ae70c4d314929fbf30652,1,2,0,1,False,True,False
0xe5ab90b27188596d780ac853e8b6af249e8159a4,2,1,0,1,False,True,False
0xe5b4f2034ca45390f928087ef746f72a651d1067,1,25,0,2,False,True,False
0xe5c902b1e3156b2d4191630411fd48cd523334b2,3,5,3,5,True,True,False
0xe66816640f37a8f65fa2317e9565778b61a5f9eb,3,2,0,1,False,True,False
0xe68e18dacd00dd41464a2c0a98e1948847905993,4,5,2,5,True,True,False
0xe6bdfd835c8dcb74dc2cdf6d224dba065a0c4e29,31,2,0,1,False,True,False
0xe6d5df89c2fb83d14336eaefccd7cfe1748c0a0a,2,1,0,1,False,True,False
0xe6db488197dca2b9aeba29ca42cb6c207d8c760f,1,1,0,1,False,True,False
0xe6e0e8f635fc9b548856013c2e62f0321e164cbc,6,6,4,6,True,True,False
0xe7637edb1799e35d5c2eaec2cc84ebf4fa32d277,1,1,0,1,False,True,False
0xe79aa4c22d5918bfe716b318789294b9725d9100,4,5,4,5,True,True,False
0xe7c78ca2d6adf8d3c2e0dbc1eea8e07dbd643e82,3,6,3,6,True,True,False
0xe8210e4cf2f4d9478837099426b5cee9de2bfa47,6,10,0,10,False,True,False
0xe84f7ed9d4dc75fc3a1755a3473c881dc0ff6d4b,5,2,0,2,False,True,False
0xe9882fd6ba2817e7be4a2ac4d2efb75a83f0a9a8,4,6,4,6,True,True,False
0xe9d35780fd07d1221264a95cb32d6f56fda8eedd,1,3,0,0,False,False,False
0xea0cfccef5529cfc45b612ebe1897f4f5e98eec1,4,2,4,2,True,True,False
0xea6da0656c9214f6c89e979c3a5137b0adab79ba,3,6,3,6,True,True,False
0xeb275651887b4aa570a685d0c467ff1f9282b35f,1,1,0,1,False,True,False
0xeb631a67c7f96acad07de456ae6bbb42aad47788,1,4,0,4,False,True,False
0xebc16fd7fab2be9fc41a413fa3249efead33d4a2,2,2,0,2,False,True,False
0xebc7959a10c6d0db6ed712ab081df8b0490dd668,4,6,3,6,True,True,False
0xec1bfb635fb7bb4272e676867b20930d8c5a7c9c,1,1,0,1,False,True,False
0xec23bb23b36148611aa8a225a0ef7e6e97949a5d,5,4,5,4,True,True,False
0xec600bcf16ad6dd7bc23310325c259ad396411e9,3,6,3,6,True,True,False
0xece27b29e59550846cb9ac9117e103ed92c63504,2,3,0,3,False,True,False
0xed4a59031e82296ed0ce0e3e1bf0020a5570150d,1,8,0,7,False,True,False
0xed9a7d92c764c46eb5a97e212de4767c1664462b,3,6,2,6,True,True,False
0xedb58897685b1ee8d0659c677912a055d55a15a5,2,5,0,1,False,True,False
0xedc15e460495104aabe944c31f15a41fd9e1ca93,18,31,0,2,False,True,False
0xee1e8eb1ac1ba3933e28e32fc9124b6067499d83,1,1,0,1,False,True,False
0xee2474188c2e2b87242da2821168a3b1e149c530,7,4,0,1,False,True,False
0xee9ae9da5ca2055e7725b4ee5a5592428eb97c72,3,6,3,6,True,True,False
0xeebea2bb4b58180dd00c1c5129429c124d2c9934,3,1,0,1,False,True,False
0xef755bb540821a4f0542a37403ae4f749693200f,1,2,0,2,False,True,False
0xef81ae54a61d5291a455b9dbb23ae14763a86afd,8,1,0,1,False,True,False
